time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1969/12/31/22:14:19.990000,2.7239013816675675,0.0,0.0,0.0,0.0,-0.5254488455068277
1969/12/31/22:14:19.990000,2.7239013816675675,0.0,0.0,0.0,0.0,-0.5254488455068277
1969/12/31/22:14:20.000000,2.7239013816675675,0.0,0.0,0.0,0.0,-0.5254488455068277
1969/12/31/22:14:20.000000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.010000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.010000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.020000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.020000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.030000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.030000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.040000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.040000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.050000,2.727411262674055,0.0,0.0,0.0,0.0,-0.46329875075512084
1969/12/31/22:14:20.050000,2.7451882651578265,0.0,0.0,0.0,0.0,-0.4122747334036599
1969/12/31/22:14:20.060000,2.7451882651578265,0.0,0.0,0.0,0.0,-0.4122747334036599
1969/12/31/22:14:20.060000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.070000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.070000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.080000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.080000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.090000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.090000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.100000,2.7479910444372333,0.0,0.0,0.0,0.0,-0.40610846800301714
1969/12/31/22:14:20.100000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.110000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.110000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.120000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.120000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.130000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.130000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.140000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.140000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.150000,2.759251760077908,0.0,0.0,0.0,0.0,-0.3788491061514834
1969/12/31/22:14:20.150000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.160000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.160000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.170000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.170000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.180000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.180000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.190000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.190000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.200000,2.788241369322113,0.0,0.0,0.0,0.0,-0.3466806719234705
1969/12/31/22:14:20.200000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.210000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.210000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.220000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.220000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.230000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.230000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.240000,2.79930942432831,0.0,0.0,0.0,0.0,-0.3048841274377348
1969/12/31/22:14:20.240000,2.7901846992627264,0.0,0.0,0.0,0.0,-0.26103412289598615
1969/12/31/22:14:20.250000,2.7901846992627264,0.0,0.0,0.0,0.0,-0.26103412289598615
1969/12/31/22:14:20.250000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.260000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.260000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.270000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.270000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.280000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.280000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.290000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.290000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.300000,2.7913513163866703,0.0,0.0,0.0,0.0,-0.25393053816132005
1969/12/31/22:14:20.300000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.310000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.310000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.320000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.320000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.330000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.330000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.340000,2.8108605741253108,0.0,0.0,0.0,0.0,-0.24085042209145768
1969/12/31/22:14:20.340000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.350000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.350000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.360000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.360000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.370000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.370000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.380000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.380000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.390000,2.8114877555277893,0.0,0.0,0.0,0.0,-0.22369381126425372
1969/12/31/22:14:20.390000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.400000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.400000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.410000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.410000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.420000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.420000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.430000,2.808906400156334,0.0,0.0,0.0,0.0,-0.21077028610749263
1969/12/31/22:14:20.430000,2.7856875827694636,0.0,0.0,0.0,0.0,-0.20086493595132676
1969/12/31/22:14:20.440000,2.7856875827694636,0.0,0.0,0.0,0.0,-0.20086493595132676
1969/12/31/22:14:20.440000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.450000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.450000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.460000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.460000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.470000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.470000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.480000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.480000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.490000,2.7841514707656865,0.0,0.0,0.0,0.0,-0.2009725399105434
1969/12/31/22:14:20.490000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.500000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.500000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.510000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.510000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.520000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.520000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.530000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.530000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.540000,2.7946729332578046,0.0,0.0,0.0,0.0,-0.21228982222820109
1969/12/31/22:14:20.540000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.550000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.550000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.560000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.560000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.570000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.570000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.580000,2.7895060573728334,0.0,0.0,0.0,0.0,-0.21616683409599494
1969/12/31/22:14:20.580000,2.7699420007653144,0.0,0.0,0.0,0.0,-0.207274768796746
1969/12/31/22:14:20.590000,2.7699420007653144,0.0,0.0,0.0,0.0,-0.207274768796746
1969/12/31/22:14:20.590000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.600000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.600000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.610000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.610000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.620000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.620000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.630000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.630000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.640000,2.7696846107587403,0.0,0.0,0.0,0.0,-0.20610639735077133
1969/12/31/22:14:20.640000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.650000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.650000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.660000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.660000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.670000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.670000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.680000,2.7847444532320247,0.0,0.0,0.0,0.0,-0.21364707747132655
1969/12/31/22:14:20.680000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.690000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.690000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.700000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.700000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.710000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.710000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.720000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.720000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.730000,2.782050701091634,0.0,0.0,0.0,0.0,-0.2171028717362817
1969/12/31/22:14:20.730000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.740000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.740000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.750000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.750000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.760000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.760000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.770000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.770000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.780000,2.7771906474769876,0.0,0.0,0.0,0.0,-0.22056371233831687
1969/12/31/22:14:20.780000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.790000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.790000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.800000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.800000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.810000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.810000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.820000,2.770977707214899,0.0,0.0,0.0,0.0,-0.21818513512217869
1969/12/31/22:14:20.820000,2.7475192036976184,0.0,0.0,0.0,0.0,-0.20633223523039884
1969/12/31/22:14:20.830000,2.7475192036976184,0.0,0.0,0.0,0.0,-0.20633223523039884
1969/12/31/22:14:20.830000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.840000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.840000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.850000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.850000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.860000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.860000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.870000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.870000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.880000,2.745814339048532,0.0,0.0,0.0,0.0,-0.20612275826827028
1969/12/31/22:14:20.880000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.890000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.890000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.900000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.900000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.910000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.910000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.920000,2.755578537953731,0.0,0.0,0.0,0.0,-0.21686401460186064
1969/12/31/22:14:20.920000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.930000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.930000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.940000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.940000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.950000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.950000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.960000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.960000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.970000,2.7475871771836546,0.0,0.0,0.0,0.0,-0.22001995234371663
1969/12/31/22:14:20.970000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:20.980000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:20.980000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:20.990000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:20.990000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.000000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.000000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.010000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.010000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.020000,2.7365153319774236,0.0,0.0,0.0,0.0,-0.223753078612096
1969/12/31/22:14:21.020000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.030000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.030000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.040000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.040000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.050000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.050000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.060000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.060000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.070000,2.7253714387058046,0.0,0.0,0.0,0.0,-0.23110959511643445
1969/12/31/22:14:21.070000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.080000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.080000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.090000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.090000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.100000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.100000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.110000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.110000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.120000,2.7156956932066167,0.0,0.0,0.0,0.0,-0.2445561328313409
1969/12/31/22:14:21.120000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.130000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.130000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.140000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.140000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.150000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.150000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.160000,2.7090732257053762,0.0,0.0,0.0,0.0,-0.27517405527198546
1969/12/31/22:14:21.160000,2.6890476220250723,0.0,0.0,0.0,0.0,-0.3042581679015963
1969/12/31/22:14:21.170000,2.6890476220250723,0.0,0.0,0.0,0.0,-0.3042581679015963
1969/12/31/22:14:21.170000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.180000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.180000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.190000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.190000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.200000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.200000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.210000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.210000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.220000,2.6885396852883594,0.0,0.0,0.0,0.0,-0.313500575038501
1969/12/31/22:14:21.220000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.230000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.230000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.240000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.240000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.250000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.250000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.260000,2.7037879613003217,0.0,0.0,0.0,0.0,-0.3599279594639583
1969/12/31/22:14:21.260000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.270000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.270000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.280000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.280000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.290000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.290000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.300000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.300000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.310000,2.7033161663869945,0.0,0.0,0.0,0.0,-0.39705014801219635
1969/12/31/22:14:21.310000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.320000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.320000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.330000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.330000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.340000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.340000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.350000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.350000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.360000,2.703915126357547,0.0,0.0,0.0,0.0,-0.4427644402296069
1969/12/31/22:14:21.360000,2.705940261518089,0.0,0.0,0.0,0.0,-0.46305895718283985
