time,.data
1969/12/31/22:13:59.980000,-0.14180251013133177
1969/12/31/22:13:59.980000,-0.14180251013133177
1969/12/31/22:13:59.990000,-0.14180251013133177
1969/12/31/22:13:59.990000,-0.14180251013133177
1969/12/31/22:14:00.000000,-0.14180251013133177
1969/12/31/22:14:00.000000,-0.14180251013133177
1969/12/31/22:14:00.010000,-0.14180251013133177
1969/12/31/22:14:00.010000,-0.09683854123286137
1969/12/31/22:14:00.020000,-0.09683854123286137
1969/12/31/22:14:00.020000,-0.08784280902582031
1969/12/31/22:14:00.030000,-0.08784280902582031
1969/12/31/22:14:00.030000,-0.08784280902582031
1969/12/31/22:14:00.040000,-0.08784280902582031
1969/12/31/22:14:00.040000,-0.08784280902582031
1969/12/31/22:14:00.050000,-0.08784280902582031
1969/12/31/22:14:00.050000,-0.08784280902582031
1969/12/31/22:14:00.060000,-0.08784280902582031
1969/12/31/22:14:00.060000,-0.05185278407046643
1969/12/31/22:14:00.070000,-0.05185278407046643
1969/12/31/22:14:00.070000,-0.05185278407046643
